VIN,customerID,start_date,service_writer,odometer,labor_cost,repair_desc,completion_date
FH1HMJOS4ZT144716,91,2021-07-12,roland,163071,69.37,check drive axle boots; repair direct injection system; ,2021-07-16
FH1HMJOS4ZT144716,91,2021-08-02,user13,253349,13.87,attach spoiler; ,2021-08-02
FH1HMJOS4ZT144716,91,2021-08-03,user29,260918,69.37,replace water pump; ,2021-08-07
FH1HMJOS4ZT144716,91,2021-08-24,user13,375173,13.87,add knee airbags; adjust adaptive cruise control; ,2021-08-24
FH1HMJOS4ZT144716,91,2021-08-31,user17,384816,13.87,fix deceleration system; add knee airbags; ,2021-09-15
FH1HMJOS4ZT144716,91,2021-09-19,user12,386886,110.99,install smoked glass; attach exterior camera; ,2021-09-26
FHR4SV2BZ3O982607,94,2021-07-16,user13,121949,43.21,fix sunroof; attach spoiler; ,2021-07-22
FHR4SV2BZ3O982607,94,2021-08-22,user29,493438,129.63,improve cylinder configuration; fix cylinder head bolts; ,2021-08-29
FHR4SV2BZ3O982607,94,2021-09-13,user13,584341,345.68,fix solar sunroof; ,2021-09-21
FL02FHV2GJ3959589,163,2021-07-18,user30,529216,357.84,replace catalytic converter; adjust reverse tilt mirrors; ,2021-08-04
FL02FHV2GJ3959589,163,2021-08-31,roland,722461,278.32,fix external temperature display; improve engine performance; ,2021-09-12
FL02FHV2GJ3959589,163,2021-09-22,user15,825871,159.04,repair shiftable automatic transmission; ,2021-09-26
FLL6IM0OT4U839347,47,2020-08-22,user12,298624,236.56,replace water pump; reduce carbon footprint; ,2020-10-27
FLL6IM0OT4U839347,47,2020-12-05,roland,523474,137.99,replace crankcase ventilation filter; repair seatbelt force limiters; ,2020-12-13
FLL6IM0OT4U839347,47,2020-12-29,user29,688058,19.71,fix rear defroster; fix steering damper; ,2021-01-22
FLL6IM0OT4U839347,47,2021-02-14,user15,830841,216.84,attach seat extension; ,2021-02-28
FLL6IM0OT4U839347,47,2021-05-28,user15,1246962,19.71,replace brake pedal spring; improve engine performance; ,2021-06-02
FLL6IM0OT4U839347,47,2021-07-23,user12,1786351,78.85,replace catalytic converter; replace water pump; ,2021-08-06
FLL6IM0OT4U839347,47,2021-08-15,user29,1790743,59.14,replace timing belt tensioner; install parking sensors; ,2021-08-18
FRT45IU5U10388263,17,2020-02-09,user17,12737,2554.27,reduce fuel consumption; ,2020-05-03
FRT45IU5U10388263,17,2020-05-09,user30,46939,973.06,repair shiftable automatic transmission; adjust traction control system; ,2020-06-20
FRT45IU5U10388263,17,2020-06-23,user12,57633,121.63,adjust seat belts tension; adjust hybrid performance; ,2020-06-30
FRT45IU5U10388263,17,2020-07-25,roland,201278,1459.58,make polarization coating; check drive axle boots; ,2020-10-15
FRT45IU5U10388263,17,2021-06-09,user17,262797,364.9,repair direct injection system; adjust seat belts tension; ,2021-08-06
FRT45IU5U10388263,17,2021-09-05,user13,550310,40.54,improve cylinder configuration; ,2021-09-15
FSWKSU6C60V569652,44,2020-06-01,user12,129206,79.63,attach seat extension; add knee airbags; ,2020-06-10
FSWKSU6C60V569652,44,2020-06-11,roland,136169,265.43,replace radiator hoses; ,2020-07-22
FSWKSU6C60V569652,44,2020-08-02,user13,238230,238.88,change suspension fluid; set up gyro sensor; ,2020-09-29
FSWKSU6C60V569652,44,2020-09-30,user17,246118,212.34,install intelligent alternator; replace serpentine belt; ,2020-10-23
FSWKSU6C60V569652,44,2021-02-21,user30,1606518,371.6,fix broken tow hooks; replace fuel filter; ,2021-03-15
FSWKSU6C60V569652,44,2021-03-27,user33,1711084,26.54,install dusk-sensing headlights; repair seatbelt force limiters; ,2021-03-30
FSWKSU6C60V569652,44,2021-04-17,roland,1793583,53.09,adjust ignition timing; replace crankcase ventilation filter; ,2021-05-18
FSWKSU6C60V569652,44,2021-05-31,user33,1804968,477.77,prevent fuel pump shutoff; install dusk-sensing headlights; ,2021-08-30
G4D6F6AOVRR018788,139,2021-05-01,user30,172148,45.63,adjust turn signals; configure audio remote control; ,2021-05-01
G4D6F6AOVRR018788,139,2021-05-02,user12,175948,45.63,replace serpentine belt; install vanity mirrors; ,2021-05-17
G4D6F6AOVRR018788,139,2021-06-05,user17,189102,136.9,fix cylinder head bolts; replace crankcase ventilation filter; ,2021-06-07
G4D6F6AOVRR018788,139,2021-07-13,user30,472118,319.44,install parking sensors; change steering rack; ,2021-07-20
G4D6F6AOVRR018788,139,2021-07-21,user33,475822,91.27,install anti-theft alarm; install vanity mirrors; ,2021-08-02
G4D6F6AOVRR018788,139,2021-08-17,roland,611546,228.17,replace radiator hoses; set up auto-delay headlights; ,2021-09-04
G4D6F6AOVRR018788,139,2021-09-13,user30,698874,136.9,fix steering damper; adjust adaptive cruise control; ,2021-09-16
G4HBX46SPAS103801,123,2021-01-08,user17,120560,4305.16,improve cylinder configuration; fix rear hvac; ,2021-04-22
G4HBX46SPAS103801,123,2021-05-05,user30,149749,212.6,replace radiator core & ac condenser; adjust regenerative braking; ,2021-05-10
G4HBX46SPAS103801,123,2021-05-16,roland,171808,1488.2,repair direct injection system; repair cooled seats; ,2021-07-03
G4HBX46SPAS103801,123,2021-07-26,user12,304299,690.95,prevent fuel pump shutoff; fix sunroof; ,2021-08-22
G76Q0Y2PH58423466,68,2021-05-30,user17,10301,229.57,replace ace filter; install dusk-sensing headlights; ,2021-06-02
G76Q0Y2PH58423466,68,2021-06-05,user33,12133,229.57,reduce fuel consumption; ,2021-06-21
GD0BFGM17AX836671,49,2021-03-28,user13,133330,253.94,reduce fuel consumption; install dusk-sensing headlights; ,2021-04-08
GD0BFGM17AX836671,49,2021-04-29,roland,327943,253.94,attach spoiler; change oil filter; ,2021-05-03
GD0BFGM17AX836671,49,2021-05-14,user13,456764,444.39,attach seat extension; install vanity mirrors; ,2021-06-11
GD0BFGM17AX836671,49,2021-06-12,user33,465026,190.45,fix steering damper; add knee airbags; ,2021-06-14
GD0BFGM17AX836671,49,2021-06-17,user17,465055,63.48,replace diverter valve; set up gyro sensor; ,2021-06-19
GD0BFGM17AX836671,49,2021-06-22,user33,497755,253.94,fix steering damper; fix ventilated seats; ,2021-06-30
GD0BFGM17AX836671,49,2021-07-03,user15,510742,888.77,repair seatbelt force limiters; ,2021-08-23
GEL2DE0T8I5148201,176,2021-01-04,user29,63609,1192.62,attach seat extension; change brake linings; ,2021-03-08
GEL2DE0T8I5148201,176,2021-03-12,user30,80456,477.05,install on-board diagnosis system; ,2021-04-13
GEL2DE0T8I5148201,176,2021-04-26,roland,172684,21.68,replace serpentine belt; repair cooled seats; ,2021-04-28
GEL2DE0T8I5148201,176,2021-05-08,user33,219707,455.36,fix nvh dampening system; correct abs; ,2021-08-06
GEL2DE0T8I5148201,176,2021-08-12,user29,279004,173.47,fix ventilated seats; prevent fuel pump shutoff; ,2021-08-23
GEL2DE0T8I5148201,176,2021-09-13,user29,404707,173.47,replace liftgate window; replace liftgate window; ,2021-09-21
GESZPBX67EE486101,184,2021-06-04,roland,170153,191.19,fix broken tow hooks; fix solar sunroof; ,2021-06-11
GESZPBX67EE486101,184,2021-06-28,user15,282780,143.4,install anti-theft alarm; replace liftgate window; ,2021-07-04
GESZPBX67EE486101,184,2021-07-08,user15,322884,47.8,replace steering column lock; change pcv filter/pcv valve; ,2021-07-16
GESZPBX67EE486101,184,2021-07-18,user13,333338,119.5,change memory settings of the onboard computer; repair cooled seats; ,2021-07-28
GESZPBX67EE486101,184,2021-08-19,user33,338020,860.37,repair shiftable automatic transmission; remove oversteer; ,2021-09-26
GMKQULBE7X4992195,80,2020-12-17,user30,220678,100,adjust regenerative braking; ,2021-01-02
GMKQULBE7X4992195,80,2021-01-10,user15,248010,1000,adjust ignition timing; adjust regenerative braking; ,2021-03-06
GMKQULBE7X4992195,80,2021-04-16,user33,691451,650,change air conditioner refrigerant; ,2021-05-18
GMKQULBE7X4992195,80,2021-06-05,user17,784589,300,replace fuel filter; ,2021-06-18
GMKQULBE7X4992195,80,2021-06-23,user33,810566,125,change suspension fluid; upgrade navigation system; ,2021-07-05
GMKQULBE7X4992195,80,2021-08-18,user29,1274743,100,change purge valve; reconfigure service reminder light; ,2021-08-23
GMKQULBE7X4992195,80,2021-09-18,user29,1284531,125,install vanity mirrors; configure universal remote control; ,2021-09-25
GO1G8UWZ6CC394395,133,2021-05-05,user17,106489,126.04,add heated windshield; change wheel cylinders; ,2021-05-11
GO1G8UWZ6CC394395,133,2021-05-22,roland,222383,126.04,replace water pump; ,2021-06-02
GO1G8UWZ6CC394395,133,2021-06-08,user33,222429,420.12,replace stabilizer bar; fix power activated release; ,2021-06-17
GO1G8UWZ6CC394395,133,2021-06-20,user15,251142,42.01,replace liftgate window; fix power activated release; ,2021-06-25
GO1G8UWZ6CC394395,133,2021-07-31,user29,613227,1176.33,fix solar sunroof; refurbish power steering; ,2021-09-03
GO1G8UWZ6CC394395,133,2021-09-09,user33,679846,294.08,install on-board diagnosis system; ,2021-09-25
GTW0MIZ1NOH019692,138,2020-12-30,roland,16860,148.19,add heated windshield; repair direct injection system; ,2021-01-02
GTW0MIZ1NOH019692,138,2021-01-11,user13,18249,1148.46,install curtain airbags; fix deceleration system; ,2021-02-12
GTW0MIZ1NOH019692,138,2021-03-30,user33,237072,481.61,fix nvh dampening system; fix air filter restriction indicator; ,2021-04-12
GTW0MIZ1NOH019692,138,2021-04-30,user17,279732,148.19,set up gyro sensor; ,2021-05-08
GTW0MIZ1NOH019692,138,2021-05-16,user29,306479,555.7,correct abs; replace radiator hoses; ,2021-05-31
GTW0MIZ1NOH019692,138,2021-06-02,user29,324584,370.47,replace radiator core & ac condenser; change wheel cylinders; ,2021-06-23
GTW0MIZ1NOH019692,138,2021-07-01,user15,358346,111.14,fix steering damper; ,2021-07-12
GTW0MIZ1NOH019692,138,2021-07-26,user17,446574,222.28,make polarization coating; adjust hybrid performance; ,2021-08-08
GV2UWRP5K1E172643,78,2021-06-08,user30,192621,41.9,replace crankcase ventilation filter; fix rear defroster; ,2021-06-09
GV2UWRP5K1E172643,78,2021-06-19,user30,295295,41.9,replace water pump; fix rear hvac; ,2021-06-19
GV2UWRP5K1E172643,78,2021-07-13,roland,356886,460.92,fix air filter restriction indicator; fix cylinder head bolts; ,2021-08-12
GV2UWRP5K1E172643,78,2021-09-09,user17,367814,209.51,repair seatbelt force limiters; ,2021-09-25
GVAEGKOKAKD311144,177,2021-05-01,user13,33611,496.07,adjust hybrid performance; replace liftgate window; ,2021-05-29
GVAEGKOKAKD311144,177,2021-05-30,roland,44500,212.6,change speaker configuration; reduce carbon footprint; ,2021-06-07
GVAEGKOKAKD311144,177,2021-06-14,roland,108753,141.73,change wheel cylinders; reduce fuel consumption; ,2021-06-19
GVAEGKOKAKD311144,177,2021-06-20,user29,112742,248.03,install active pedestrian protection system; reduce carbon footprint; ,2021-06-27
GVAEGKOKAKD311144,177,2021-07-18,user12,326749,70.87,repair seatbelt force limiters; change timing belt; ,2021-07-19
GVAEGKOKAKD311144,177,2021-07-26,user15,376247,1133.86,adjust traction control system; ,2021-09-10
GVPGI5Z60L1544905,191,2020-05-14,user15,18339,431.69,repair direct injection system; replace serpentine belt; ,2020-09-12
GVPGI5Z60L1544905,191,2021-04-30,user13,274554,43.17,fix rear hvac; install curtain airbags; ,2021-05-04
GVPGI5Z60L1544905,191,2021-05-08,user15,299267,755.45,install turbocharger; attach seat extension; ,2021-07-14
GXF4VJG82KW841092,63,2020-07-12,roland,534396,102.26,improve cylinder configuration; adjust accelerator pedal linkage; ,2020-08-04
GXF4VJG82KW841092,63,2020-08-23,user15,603281,170.43,adjust block heater; change coolant; ,2020-09-16
GXF4VJG82KW841092,63,2020-11-05,user15,1025647,465.84,replace fuel filter; adjust accelerator pedal linkage; ,2020-12-25
GXF4VJG82KW841092,63,2021-01-02,user29,1091550,90.9,improve cylinder configuration; adjust block heater; ,2021-01-09
GXF4VJG82KW841092,63,2021-01-16,user15,1113328,68.17,reconfigure service reminder light; fix a-pillar; ,2021-06-01
GXF4VJG82KW841092,63,2021-06-08,user15,1130208,124.98,install dusk-sensing headlights; remove oversteer; ,2021-06-22
GXF4VJG82KW841092,63,2021-08-14,user17,1577250,11.36,change pcv filter/pcv valve; change speaker configuration; ,2021-08-20
H28C7JTLHKS979441,159,2021-04-13,user12,185098,66,set up gyro sensor; install roof spoiler; ,2021-04-16
H28C7JTLHKS979441,159,2021-07-24,user17,890068,131.99,make polarization coating; fix a-pillar; ,2021-07-25
H28C7JTLHKS979441,159,2021-08-02,user12,903577,1847.89,adjust hybrid performance; install curtain airbags; ,2021-09-10
H2G3FZT7PBC532016,57,2021-03-10,user13,89204,754.24,replace tail lights; fix solar sunroof; ,2021-04-07
H2G3FZT7PBC532016,57,2021-04-15,user29,135270,83.8,adjust turn signals; attach seat extension; ,2021-04-17
H2G3FZT7PBC532016,57,2021-04-27,user29,244978,125.71,replace diverter valve; adjust adaptive cruise control; ,2021-05-08
H2G3FZT7PBC532016,57,2021-08-10,roland,811766,293.32,configure universal remote control; fix sunroof; ,2021-09-01
H5GMOZRUP8T165905,88,2020-07-10,user15,204505,478.84,change coolant; adjust ignition timing; ,2020-08-16
H5GMOZRUP8T165905,88,2020-09-01,user33,253026,783.55,install parking sensors; adjust low fuel warning indicator; ,2020-10-09
H5GMOZRUP8T165905,88,2021-02-28,user29,1332189,413.54,replace serpentine belt; adjust seat belts tension; ,2021-04-14
H5GMOZRUP8T165905,88,2021-06-17,user15,2046028,21.77,fix external temperature display; ,2021-06-20
H5GMOZRUP8T165905,88,2021-07-06,user13,2192121,239.42,change speaker configuration; configure universal remote control; ,2021-09-14
H6IZE44IC6O731141,195,2021-04-30,user29,106950,437.29,reduce carbon footprint; ,2021-09-05
H7A5VIFFP1A667799,105,2021-06-29,user12,235854,88.76,check drive axle boots; fix nvh dampening system; ,2021-07-01
H7A5VIFFP1A667799,105,2021-07-02,user12,240177,88.76,change timing belt; set up satellite radio; ,2021-07-03
H7A5VIFFP1A667799,105,2021-07-20,user33,367163,355.03,fix steering damper; upgrade navigation system; ,2021-07-28
H7A5VIFFP1A667799,105,2021-08-05,roland,456465,88.76,configure audio remote control; set up auto-delay headlights; ,2021-08-08
H7A5VIFFP1A667799,105,2021-08-09,roland,459862,576.93,prevent fuel pump shutoff; adjust seat belts tension; ,2021-09-05
H7A5VIFFP1A667799,105,2021-09-13,roland,533892,266.28,adjust traction control system; ,2021-09-22
H7QI1RIE4PV927179,161,2020-10-23,user29,139641,15.25,fix rear hvac; remove oversteer; ,2020-10-23
H7QI1RIE4PV927179,161,2020-12-11,user15,470157,762.64,replace fuel filter; install smoked glass; ,2021-02-04
H7QI1RIE4PV927179,161,2021-02-12,user17,491455,61.01,attach seat extension; install optional equipment; ,2021-02-22
H7QI1RIE4PV927179,161,2021-05-04,user15,772718,137.28,configure universal remote control; replace steering column lock; ,2021-05-24
H7QI1RIE4PV927179,161,2021-05-27,user30,798516,152.53,adjust ignition timing; install vanity mirrors; ,2021-06-18
H7QI1RIE4PV927179,161,2021-07-10,user12,1037214,30.51,replace stabilizer bar; install active pedestrian protection system; ,2021-07-15
H7QI1RIE4PV927179,161,2021-08-20,user33,1151197,91.52,change memory settings of the onboard computer; fix nvh dampening system; ,2021-08-28
H7YXEEZ5YBN321572,33,2021-05-18,user12,89099,24.34,configure audio remote control; set up gyro sensor; ,2021-05-21
H7YXEEZ5YBN321572,33,2021-05-28,user30,169954,24.34,fix solar sunroof; replace timing belt tensioner; ,2021-05-31
H7YXEEZ5YBN321572,33,2021-06-03,user33,201044,146.04,fix steering damper; replace stabilizer bar; ,2021-06-14
H7YXEEZ5YBN321572,33,2021-06-16,user17,208960,170.38,replace radiator core & ac condenser; reduce blind spot; ,2021-07-03
H7YXEEZ5YBN321572,33,2021-07-09,user30,250320,97.36,fix broken tow hooks; replace brake pedal spring; ,2021-07-15
H7YXEEZ5YBN321572,33,2021-07-16,user17,256040,24.34,fix solar sunroof; ,2021-07-21
H7YXEEZ5YBN321572,33,2021-07-28,roland,317450,73.02,fix air filter restriction indicator; set up satellite radio; ,2021-07-30
H7YXEEZ5YBN321572,33,2021-07-31,user17,319361,924.94,change memory settings of the onboard computer; fix power activated release; ,2021-09-13
H7YXEEZ5YBN321572,33,2021-09-20,user30,331806,97.36,adjust hybrid performance; fix cylinder head bolts; ,2021-09-25
HBLEGCX5QOM344604,132,2021-01-13,user15,153385,6320.69,install anti-theft alarm; repair direct injection system; ,2021-06-19
HI8BNKPUAJE220277,7,2021-01-23,user13,65221,288.12,change speaker configuration; adjust hybrid performance; ,2021-01-28
HI8BNKPUAJE220277,7,2021-02-11,user12,116889,2881.2,change steering rack; upgrade navigation system; ,2021-04-26
HI8BNKPUAJE220277,7,2021-05-21,user29,222209,460.99,install anti-theft alarm; prevent fuel pump shutoff; ,2021-06-01
HI8BNKPUAJE220277,7,2021-06-26,user17,508332,2593.08,change coolant; ,2021-09-02
HOVBLXCQ8IF716757,172,2021-04-01,user29,210168,1316.05,replace fuel filter; refurbish power steering; ,2021-06-09
HOVBLXCQ8IF716757,172,2021-06-11,roland,224485,206.44,adjust reverse tilt mirrors; attach exterior camera; ,2021-07-29
HTKXE18G4LM642663,127,2021-03-03,user15,170555,782.95,replace radiator core & ac condenser; set up auto-delay headlights; ,2021-04-15
HTKXE18G4LM642663,127,2021-04-26,user29,202724,97.87,change coolant; fix nvh dampening system; ,2021-05-14
HTKXE18G4LM642663,127,2021-06-02,user13,222801,48.93,reduce fuel consumption; improve cylinder configuration; ,2021-06-02
HTKXE18G4LM642663,127,2021-06-03,user17,223566,97.87,install on-board diagnosis system; adjust hybrid performance; ,2021-06-07
HTKXE18G4LM642663,127,2021-06-22,user15,381717,1027.63,install turbocharger; fix sunroof; ,2021-07-21
HTKXE18G4LM642663,127,2021-08-03,user29,497561,48.93,replace crankcase ventilation filter; fix nvh dampening system; ,2021-08-04
HXAALKJLHP8932836,86,2021-03-02,user33,92529,131.8,replace brake pedal spring; ,2021-03-11
HXAALKJLHP8932836,86,2021-04-24,user13,133725,49.43,install active pedestrian protection system; replace steering column lock; ,2021-04-26
